"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.28564379883E+03   2.28400000000E+03  1471-43-5   
   2.29212109375E+03   2.29600000000E+03  1471-48-364 
   2.23091210938E+03   2.24100000000E+03  1471-65-336 
   2.22273559570E+03   2.24800000000E+03  1471-71-70  
   2.22277368164E+03   2.25000000000E+03  1471-71-365 
   2.34874047852E+03   2.34800000000E+03  1461-12-54  
   2.34415380859E+03   2.34000000000E+03  1461-17-44  
   2.33188476562E+03   2.33000000000E+03  1461-22-30  
   2.31877734375E+03   2.31900000000E+03  1461-27-59  
   2.28857690430E+03   2.29500000000E+03  1461-42-363 
   2.28820092773E+03   2.31100000000E+03  1461-48-336 
   2.27069946289E+03   2.29900000000E+03  1461-56-34  
   2.24741235352E+03   2.27100000000E+03  1461-60-363 
   2.23138012695E+03   2.27400000000E+03  1461-66-59  
   2.22537036133E+03   2.28300000000E+03  1461-71-70  
   2.22486547852E+03   2.28700000000E+03  1461-71-365 
   2.30807055664E+03   2.29200000000E+03  1387-42-362 
   2.31720996094E+03   2.31000000000E+03  1387-49-2   
   2.29701196289E+03   2.28000000000E+03  1387-56-33  
   2.25996679688E+03   2.24400000000E+03  1387-60-363 
   2.24080615234E+03   2.24000000000E+03  1387-66-59  
   2.23350781250E+03   2.25200000000E+03  1387-71-70  
   2.23273437500E+03   2.25600000000E+03  1387-71-365 
   2.36227636719E+03   2.36800000000E+03  1391-17-41  
   2.35037133789E+03   2.35800000000E+03  1391-22-31  
   2.30601611328E+03   2.31000000000E+03  1391-42-362 
   2.31105371094E+03   2.31400000000E+03  1391-48-338 
   2.29271264648E+03   2.28100000000E+03  1391-56-16  
   2.26166699219E+03   2.26000000000E+03  1391-61-59  
   2.24485107422E+03   2.27700000000E+03  1391-66-27  
   2.23746069336E+03   2.26300000000E+03  1391-71-56  
   2.36261401367E+03   2.36900000000E+03  1386-17-41  
   2.35068872070E+03   2.35800000000E+03  1386-22-31  
   2.30633325195E+03   2.29200000000E+03  1386-42-362 
   2.31165234375E+03   2.29800000000E+03  1386-48-337 
   2.29321142578E+03   2.29600000000E+03  1386-56-16  
   2.31211547852E+03   2.30200000000E+03  1398-48-335 
   2.36959448242E+03   2.37300000000E+03  1401-2-1    
   2.35808154297E+03   2.35800000000E+03  1401-12-53  
   2.36228076172E+03   2.36200000000E+03  1401-17-60  
   2.34463769531E+03   2.35300000000E+03  1401-22-26  
   2.35914624023E+03   2.35800000000E+03  1427-17-39  
   2.34103588867E+03   2.35000000000E+03  1427-22-31  
   2.30143530273E+03   2.29300000000E+03  1427-42-362 
   2.31149584961E+03   2.30500000000E+03  1427-48-364 
   2.29289550781E+03   2.28500000000E+03  1427-56-33  
   2.31197802734E+03   2.28500000000E+03  1378-42-364 
   2.36993066406E+03   2.37600000000E+03  1400-1-32   
   2.35843652344E+03   2.36100000000E+03  1400-12-53  
   2.36255346680E+03   2.36400000000E+03  1400-17-60  
   2.34492675781E+03   2.35500000000E+03  1400-22-26  
   2.33839184570E+03   2.34900000000E+03  1400-27-48  
   2.31074780273E+03   2.31000000000E+03  1400-36-3   
   2.30450683594E+03   2.29200000000E+03  1400-43-5   
   2.31600976562E+03   2.30700000000E+03  1400-48-364 
   2.29630126953E+03   2.28400000000E+03  1400-56-33  
   2.25881933594E+03   2.24800000000E+03  1400-60-363 
   2.23222216797E+03   2.25900000000E+03  1400-71-365 
   2.36505615234E+03   2.36000000000E+03  1405-7-308  
   2.36079174805E+03   2.35900000000E+03  1405-10-34  
   2.30571264648E+03   2.28700000000E+03  1405-43-5   
   2.31696508789E+03   2.30100000000E+03  1405-48-364 
   2.29709985352E+03   2.27800000000E+03  1405-56-33  
   2.24057617188E+03   2.23500000000E+03  1405-66-13  
   2.23336694336E+03   2.25200000000E+03  1405-71-365 
   2.37940039062E+03   2.35700000000E+03  1349-17-41  
   2.35961132812E+03   2.34500000000E+03  1349-22-30  
   2.38745507812E+03   2.38100000000E+03  1329-1-274  
   2.38280737305E+03   2.36800000000E+03  1329-17-41  
   2.36305102539E+03   2.35700000000E+03  1329-22-31  
   2.32518994141E+03   2.28500000000E+03  1329-42-364 
   2.31691796875E+03   2.27500000000E+03  1329-56-16  
   2.25088500977E+03   2.24500000000E+03  1329-66-26  
   2.39164404297E+03   2.40700000000E+03  1282-1-277  
   2.39251147461E+03   2.38700000000E+03  1283-1-309  
   2.38942016602E+03   2.37900000000E+03  1283-6-340  
   2.38111083984E+03   2.37200000000E+03  1283-11-350 
   2.38710766602E+03   2.36900000000E+03  1283-16-301 
   2.36925903320E+03   2.36100000000E+03  1283-22-30  
   2.36342309570E+03   2.35200000000E+03  1283-27-10  
   2.33229785156E+03   2.31200000000E+03  1283-35-345 
   2.38892333984E+03   2.37600000000E+03  1274-6-288  
   2.38125122070E+03   2.36900000000E+03  1274-12-54  
   2.38685839844E+03   2.37300000000E+03  1274-17-41  
   2.36902075195E+03   2.36000000000E+03  1274-22-30  
   2.31421386719E+03   2.28500000000E+03  1356-43-1   
   2.23730444336E+03   2.24100000000E+03  1347-66-49  
   2.30272558594E+03   2.28100000000E+03  1345-55-350 
   2.25643774414E+03   2.24400000000E+03  1345-61-33  
   2.23753271484E+03   2.24100000000E+03  1345-66-49  
   2.23175268555E+03   2.25200000000E+03  1345-71-68  
   2.23154492188E+03   2.25700000000E+03  1345-71-365 
   2.37658691406E+03   2.36900000000E+03  1321-12-57  
   2.37862890625E+03   2.37400000000E+03  1321-17-41  
   2.36337573242E+03   2.36100000000E+03  1321-22-27  
   2.35579956055E+03   2.35400000000E+03  1321-27-51  
   2.30439233398E+03   2.27100000000E+03  1360-56-34  
   2.26000634766E+03   2.24000000000E+03  1360-60-362 
   2.24115258789E+03   2.22900000000E+03  1360-65-348 
   2.23583398438E+03   2.24300000000E+03  1360-71-48  
   2.23583520508E+03   2.24800000000E+03  1360-71-365 
   2.38662280273E+03   2.38600000000E+03  1328-1-277  
   2.38058618164E+03   2.37700000000E+03  1328-6-295  
   2.37821240234E+03   2.36400000000E+03  1306-11-41  
   2.38071655273E+03   2.36800000000E+03  1306-17-41  
   2.36338671875E+03   2.35600000000E+03  1306-22-27  
   2.31990478516E+03   2.28600000000E+03  1306-43-5   
   2.33219213867E+03   2.30400000000E+03  1306-48-364 
   2.30518676758E+03   2.27200000000E+03  1306-56-33  
   2.25265844727E+03   2.23800000000E+03  1306-60-363 
   2.23455029297E+03   2.23400000000E+03  1306-66-6   
   2.22912597656E+03   2.24600000000E+03  1306-71-60  
   2.23022534180E+03   2.25200000000E+03  1306-71-365 
   2.38753002930E+03   2.38600000000E+03  1307-1-274  
   2.37821435547E+03   2.36900000000E+03  1307-11-41  
   2.38111987305E+03   2.37500000000E+03  1307-17-41  
   2.36263354492E+03   2.36200000000E+03  1307-22-27  
   2.35843603516E+03   2.35000000000E+03  1307-26-349 
   2.33355029297E+03   2.30900000000E+03  1307-48-364 
   2.30905688477E+03   2.27900000000E+03  1307-56-33  
   2.23614257812E+03   2.25300000000E+03  1307-71-60  
   2.23686791992E+03   2.25800000000E+03  1307-71-365 
   2.38879907227E+03   2.38100000000E+03  1304-1-274  
   2.37961767578E+03   2.36500000000E+03  1304-11-41  
   2.38263793945E+03   2.37000000000E+03  1304-17-32  
   2.36439379883E+03   2.35400000000E+03  1304-22-27  
   2.35978393555E+03   2.34000000000E+03  1304-26-302 
   2.33550537109E+03   2.30100000000E+03  1304-48-364 
   2.31063525391E+03   2.27000000000E+03  1304-56-33  
   2.26074462891E+03   2.23500000000E+03  1304-60-356 
   2.23700024414E+03   2.24400000000E+03  1304-71-60  
   2.37985083008E+03   2.37300000000E+03  1281-12-54  
   2.38549804688E+03   2.37700000000E+03  1281-17-41  
   2.36762207031E+03   2.36500000000E+03  1281-22-30  
   2.35317480469E+03   2.34300000000E+03  1281-32-50  
   2.32436645508E+03   2.31400000000E+03  1281-37-49  
   2.39003515625E+03   2.38900000000E+03  1292-1-274  
   2.38365087891E+03   2.37600000000E+03  1292-17-46  
   2.36623632812E+03   2.36300000000E+03  1292-22-27  
   2.36180297852E+03   2.35100000000E+03  1292-26-349 
   2.32261816406E+03   2.29100000000E+03  1292-43-5   
   2.33768457031E+03   2.31100000000E+03  1292-48-364 
   2.39301220703E+03   2.39200000000E+03  1272-1-60   
   2.38562133789E+03   2.37400000000E+03  1272-7-176  
   2.26199584961E+03   2.24500000000E+03  1272-60-363 
   2.24643188477E+03   2.24100000000E+03  1272-65-348 
   2.23944775391E+03   2.25800000000E+03  1272-71-365 
   2.32111694336E+03   2.29200000000E+03  1298-42-362 
   2.30556884766E+03   2.27900000000E+03  1298-56-10  
   2.25009106445E+03   2.24400000000E+03  1298-60-363 
   2.23355224609E+03   2.24000000000E+03  1298-66-13  
   2.22572534180E+03   2.25700000000E+03  1298-71-365 
   2.30466821289E+03   2.28000000000E+03  1299-56-10  
   2.22541284180E+03   2.24000000000E+03  1299-66-13  
   2.22028466797E+03   2.25500000000E+03  1299-71-365 
   2.32180419922E+03   2.28300000000E+03  1294-43-5   
   2.33456689453E+03   2.30200000000E+03  1294-48-364 
   2.30693017578E+03   2.27200000000E+03  1294-56-10  
   2.24505615234E+03   2.23700000000E+03  1294-60-363 
   2.22888671875E+03   2.23300000000E+03  1294-66-13  
   2.22319702148E+03   2.25100000000E+03  1294-71-365 
   2.22247021484E+03   2.24900000000E+03  1296-71-60  
   2.30696020508E+03   2.28100000000E+03  1288-56-10  
   2.22768676758E+03   2.24200000000E+03  1288-66-13  
   2.21837231445E+03   2.25100000000E+03  1288-71-41  
   2.22180908203E+03   2.25700000000E+03  1288-71-365 
   2.24698901367E+03   2.24400000000E+03  1285-60-361 
   2.22285473633E+03   2.25700000000E+03  1285-71-365 
   2.24474975586E+03   2.24300000000E+03  1291-60-361 
   2.22090820312E+03   2.25700000000E+03  1291-71-365 
   2.24518017578E+03   2.24500000000E+03  1287-60-361 
   2.22127319336E+03   2.25800000000E+03  1287-71-365 
   2.24266137695E+03   2.34200000000E+03  1342-71-62  
   2.24169824219E+03   2.34100000000E+03  1342-71-365 
   2.37576293945E+03   2.37600000000E+03  1346-11-40  
   2.37472241211E+03   2.37600000000E+03  1346-17-44  
   2.36232934570E+03   2.36400000000E+03  1346-22-27  
   2.35117626953E+03   2.35700000000E+03  1346-27-59  
   2.34216406250E+03   2.35700000000E+03  1346-32-50  
   2.31737939453E+03   2.29800000000E+03  1346-42-362 
   2.32631347656E+03   2.31300000000E+03  1346-48-357 
   2.30357006836E+03   2.28500000000E+03  1346-56-32  
   2.26445678711E+03   2.30200000000E+03  1346-60-363 
   2.23791650391E+03   2.26200000000E+03  1346-71-62  
   2.23713134766E+03   2.26800000000E+03  1346-71-365 
   2.23844311523E+03   2.31000000000E+03  1351-71-62  
   2.23761059570E+03   2.31000000000E+03  1351-71-365 
   2.38216015625E+03   2.38200000000E+03  1305-12-57  
   2.38168090820E+03   2.38400000000E+03  1305-17-46  
   2.36946362305E+03   2.36600000000E+03  1305-22-27  
   2.32202050781E+03   2.29400000000E+03  1305-42-362 
   2.33353222656E+03   2.31200000000E+03  1305-48-357 
   2.30800634766E+03   2.28500000000E+03  1305-55-357 
   2.25900390625E+03   2.25100000000E+03  1305-60-342 
   2.24280151367E+03   2.24800000000E+03  1305-66-59  
   2.23242016602E+03   2.25500000000E+03  1305-71-20  
   2.23295727539E+03   2.26100000000E+03  1305-71-365 
   2.39534863281E+03   2.41900000000E+03  1286-1-91   
   2.24794604492E+03   2.24600000000E+03  1284-60-361 
   2.23303833008E+03   2.24000000000E+03  1284-65-356 
   2.22398413086E+03   2.25800000000E+03  1284-71-365 
   2.32609814453E+03   2.29400000000E+03  1271-42-362 
   2.31170312500E+03   2.28400000000E+03  1271-56-10  
   2.25569799805E+03   2.25000000000E+03  1271-60-363 
   2.24113793945E+03   2.24400000000E+03  1271-66-13  
   2.22893530273E+03   2.25500000000E+03  1271-71-62  
   2.23059765625E+03   2.25900000000E+03  1271-71-365 
   2.30532421875E+03   2.28200000000E+03  1293-56-10  
   2.23329785156E+03   2.24300000000E+03  1293-66-13  
   2.22191088867E+03   2.25100000000E+03  1293-71-47  
   2.22399804688E+03   2.25700000000E+03  1293-71-365 
   2.41339062500E+03   2.39700000000E+03  1898-10-252 
   2.40909765625E+03   2.39400000000E+03  1873-10-252 
   2.41560034180E+03   2.40900000000E+03  1763-10-252 
   2.42445166016E+03   2.41700000000E+03  1762-7-161  
   2.39182861328E+03   2.38300000000E+03  1762-22-60  
   2.32044580078E+03   2.28400000000E+03  1776-42-355 
   2.28861303711E+03   2.23800000000E+03  1776-56-27  
   2.28156591797E+03   2.21400000000E+03  1776-66-54  
   2.28884228516E+03   2.22400000000E+03  1776-71-64  
   2.28943798828E+03   2.22800000000E+03  1776-71-365 
   2.32122729492E+03   2.28400000000E+03  1775-42-355 
   2.28800756836E+03   2.23900000000E+03  1775-56-27  
   2.28110620117E+03   2.21300000000E+03  1775-66-54  
   2.28869921875E+03   2.22400000000E+03  1775-71-64  
   2.28931054688E+03   2.22800000000E+03  1775-71-365 
   2.40080810547E+03   2.39500000000E+03  1905-10-252 
   2.39543212891E+03   2.39100000000E+03  1875-10-252 
   2.36974707031E+03   2.36000000000E+03  1877-22-79  
   2.29785620117E+03   2.27300000000E+03  1877-42-356 
   2.26481201172E+03   2.23800000000E+03  1877-48-355 
   2.25261816406E+03   2.18500000000E+03  1877-66-59  
   2.26290698242E+03   2.20500000000E+03  1877-71-64  
   2.26410498047E+03   2.21000000000E+03  1877-71-365 
   2.29857519531E+03   2.27300000000E+03  1878-42-356 
   2.26186743164E+03   2.23900000000E+03  1878-48-356 
   2.25220678711E+03   2.20700000000E+03  1878-56-10  
   2.23658959961E+03   2.17600000000E+03  1878-61-26  
   2.25310498047E+03   2.18600000000E+03  1878-66-59  
   2.26364428711E+03   2.20700000000E+03  1878-71-64  
   2.26483911133E+03   2.21100000000E+03  1878-71-365 
   2.28873632812E+03   2.27400000000E+03  1926-42-363 
   2.36181787109E+03   2.35300000000E+03  1886-22-79  
   2.34750585938E+03   2.34100000000E+03  1886-26-349 
   2.29080468750E+03   2.27100000000E+03  1886-42-362 
   2.25840917969E+03   2.23700000000E+03  1886-48-357 
   2.24703955078E+03   2.20100000000E+03  1886-56-24  
   2.24136816406E+03   2.17300000000E+03  1886-66-1   
   2.25336694336E+03   2.19800000000E+03  1886-71-62  
   2.25506542969E+03   2.20300000000E+03  1886-71-365 
   2.39353686523E+03   2.39000000000E+03  1852-10-255 
   2.38904956055E+03   2.38400000000E+03  1822-10-255 
   2.23824316406E+03   2.16700000000E+03  1786-66-19  
   2.25199951172E+03   2.18800000000E+03  1786-71-33  
   2.25341455078E+03   2.19200000000E+03  1786-71-365 
   2.40198168945E+03   2.39100000000E+03  1851-10-252 
   2.39681298828E+03   2.39000000000E+03  1791-12-116 
   2.36856494141E+03   2.35600000000E+03  1791-22-79  
   2.35489331055E+03   2.34400000000E+03  1791-26-294 
   2.29571899414E+03   2.27000000000E+03  1791-42-356 
   2.25790649414E+03   2.23500000000E+03  1791-48-356 
   2.25013476562E+03   2.18700000000E+03  1791-66-56  
   2.26127270508E+03   2.20300000000E+03  1791-71-33  
   2.26211181641E+03   2.20800000000E+03  1791-71-365 
   2.29587451172E+03   2.27100000000E+03  1785-42-356 
   2.25824414062E+03   2.23500000000E+03  1785-48-356 
   2.24875683594E+03   2.21200000000E+03  1785-56-10  
   2.23121093750E+03   2.17300000000E+03  1785-61-26  
   2.25027758789E+03   2.18600000000E+03  1785-66-56  
   2.26137988281E+03   2.20300000000E+03  1785-71-33  
   2.26226147461E+03   2.20800000000E+03  1785-71-365 
   2.38064965820E+03   2.38100000000E+03  1928-10-256 
   2.37953051758E+03   2.37600000000E+03  1879-12-111 
   2.35321484375E+03   2.35000000000E+03  1879-22-79  
   2.28058886719E+03   2.26800000000E+03  1879-42-362 
   2.25011035156E+03   2.23500000000E+03  1879-48-357 
   2.23313793945E+03   2.19900000000E+03  1879-55-353 
   2.21328051758E+03   2.20100000000E+03  1879-60-313 
   2.24301708984E+03   2.19200000000E+03  1879-71-49  
   2.24512939453E+03   2.19800000000E+03  1879-71-365 
   2.37325170898E+03   2.37600000000E+03  1824-10-256 
   2.37413354492E+03   2.37900000000E+03  1811-7-156  
   2.33882983398E+03   2.34100000000E+03  1811-22-79  
   2.30998071289E+03   2.31400000000E+03  1811-32-32  
   2.23960034180E+03   2.23200000000E+03  1811-48-357 
   2.21657934570E+03   2.19000000000E+03  1811-55-354 
   2.19413525391E+03   2.14900000000E+03  1811-60-349 
   2.21016870117E+03   2.16100000000E+03  1811-65-355 
   2.22591040039E+03   2.18700000000E+03  1811-71-68  
   2.22829418945E+03   2.19300000000E+03  1811-71-365 
   2.37331982422E+03   2.37800000000E+03  1777-10-256 
   2.27603759766E+03   2.26800000000E+03  1823-42-362 
   2.24652856445E+03   2.23500000000E+03  1823-48-357 
   2.22391601562E+03   2.19400000000E+03  1823-56-32  
   2.20551953125E+03   2.16500000000E+03  1823-60-313 
   2.22472216797E+03   2.17100000000E+03  1823-66-19  
   2.23943310547E+03   2.19400000000E+03  1823-71-49  
   2.24178466797E+03   2.20000000000E+03  1823-71-365 
   2.37835717773E+03   2.38100000000E+03  1744-10-256 
   2.36142309570E+03   2.36100000000E+03  1907-12-116 
   2.33779003906E+03   2.33700000000E+03  1907-22-79  
   2.26228735352E+03   2.25900000000E+03  1907-42-362 
   2.23842749023E+03   2.22900000000E+03  1907-48-357 
   2.22615942383E+03   2.18900000000E+03  1907-71-365 
   2.26239672852E+03   2.25900000000E+03  1906-42-362 
   2.23873974609E+03   2.23000000000E+03  1906-48-357 
   2.21929125977E+03   2.18800000000E+03  1906-55-356 
   2.19946191406E+03   2.16400000000E+03  1906-60-341 
   2.20874511719E+03   2.15300000000E+03  1906-65-355 
   2.22416235352E+03   2.18200000000E+03  1906-71-32  
   2.22675244141E+03   2.18900000000E+03  1906-71-365 
   2.19625341797E+03   2.15900000000E+03  1899-66-19  
   2.21368457031E+03   2.18100000000E+03  1899-71-32  
   2.21644311523E+03   2.18800000000E+03  1899-71-365 
   2.35557250977E+03   2.34800000000E+03  1778-12-261 
   2.35811474609E+03   2.36000000000E+03  1764-10-257 
   2.25507958984E+03   2.25700000000E+03  1765-42-362 
   2.23136376953E+03   2.22900000000E+03  1765-48-357 
   2.20593920898E+03   2.17900000000E+03  1765-55-354 
   2.18691064453E+03   2.15300000000E+03  1765-60-349 
   2.19470776367E+03   2.16000000000E+03  1765-66-56  
   2.21269409180E+03   2.18100000000E+03  1765-71-32  
   2.21497192383E+03   2.18800000000E+03  1765-71-365 
   2.36478833008E+03   2.36000000000E+03  1816-10-153 
   2.26192187500E+03   2.25500000000E+03  1825-42-335 
   2.23638208008E+03   2.22500000000E+03  1825-48-357 
   2.21082006836E+03   2.18000000000E+03  1825-56-27  
   2.19016845703E+03   2.14200000000E+03  1825-61-42  
   2.20517333984E+03   2.15600000000E+03  1825-66-19  
   2.22114160156E+03   2.17800000000E+03  1825-71-32  
   2.22377978516E+03   2.18500000000E+03  1825-71-365 
   2.31822583008E+03   2.31700000000E+03  1888-22-79  
   2.28890307617E+03   2.29500000000E+03  1888-32-32  
   2.24163452148E+03   2.24700000000E+03  1888-42-362 
   2.22190429688E+03   2.22200000000E+03  1888-48-357 
   2.18342578125E+03   2.14700000000E+03  1888-65-355 
   2.20243823242E+03   2.17300000000E+03  1888-71-32  
   2.20454052734E+03   2.17900000000E+03  1888-71-365 
   2.24083447266E+03   2.24700000000E+03  1890-42-362 
   2.22154174805E+03   2.22200000000E+03  1890-48-357 
   2.19743872070E+03   2.18000000000E+03  1890-55-350 
   2.18045458984E+03   2.15300000000E+03  1890-61-42  
   2.18352221680E+03   2.15200000000E+03  1890-66-19  
   2.20221069336E+03   2.17600000000E+03  1890-71-32  
   2.20433203125E+03   2.18000000000E+03  1890-71-365 
   2.34327050781E+03   2.34000000000E+03  1812-12-91  
   2.31747436523E+03   2.31400000000E+03  1812-22-62  
   2.29045971680E+03   2.29800000000E+03  1812-32-60  
   2.24647875977E+03   2.25000000000E+03  1827-42-362 
   2.22483886719E+03   2.22400000000E+03  1827-48-357 
   2.19988281250E+03   2.18300000000E+03  1827-56-25  
   2.18214672852E+03   2.15300000000E+03  1827-61-42  
   2.18544628906E+03   2.15500000000E+03  1827-66-19  
   2.20359838867E+03   2.17800000000E+03  1827-71-32  
   2.20578686523E+03   2.18400000000E+03  1827-71-365 
   2.34061010742E+03   2.33300000000E+03  1779-12-109 
   2.33122973633E+03   2.32500000000E+03  1779-17-80  
   2.31467431641E+03   2.31400000000E+03  1779-22-79  
   2.24412744141E+03   2.24700000000E+03  1779-42-362 
   2.23645971680E+03   2.23400000000E+03  1870-42-364 
   2.19995849609E+03   2.18500000000E+03  1817-56-20  
   2.18061376953E+03   2.15900000000E+03  1817-66-34  
   2.19057080078E+03   2.17900000000E+03  1747-71-60  
   2.34323950195E+03   2.34200000000E+03  1722-1-152  
   2.30621557617E+03   2.29700000000E+03  1722-22-80  
   2.29571606445E+03   2.29200000000E+03  1722-26-349 
   2.28375512695E+03   2.28200000000E+03  1722-32-32  
   2.24490014648E+03   2.23700000000E+03  1722-42-362 
   2.22841259766E+03   2.22100000000E+03  1722-48-357 
   2.20636474609E+03   2.19200000000E+03  1722-56-24  
   2.19175292969E+03   2.18000000000E+03  1722-61-11  
   2.18734326172E+03   2.17500000000E+03  1722-66-59  
   2.19636547852E+03   2.17800000000E+03  1722-71-56  
   2.19851000977E+03   2.18200000000E+03  1722-71-365 
   2.20939721680E+03   2.19100000000E+03  1668-56-20  
   2.19061132812E+03   2.19000000000E+03  1666-66-34  
   2.20754565430E+03   2.18700000000E+03  1718-56-20  
   2.19410083008E+03   2.14600000000E+03  1718-61-59  
   2.18672460938E+03   2.16400000000E+03  1718-66-34  
   2.21319995117E+03   2.20400000000E+03  1662-56-20  
   2.19046801758E+03   2.18300000000E+03  1664-66-34  
   2.19286376953E+03   2.19200000000E+03  1664-71-60  
   2.19334106445E+03   2.20100000000E+03  1641-66-34  
   2.35035888672E+03   2.39400000000E+03  1619-1-365  
   2.34268188477E+03   2.37700000000E+03  1619-8-57   
   2.33587841797E+03   2.35900000000E+03  1619-12-59  
   2.32574829102E+03   2.35400000000E+03  1619-17-87  
   2.31058691406E+03   2.34200000000E+03  1619-22-79  
   2.25339038086E+03   2.29600000000E+03  1619-42-335 
   2.27658081055E+03   2.27400000000E+03  1608-35-121 
   2.25496582031E+03   2.24700000000E+03  1608-42-362 
   2.24113378906E+03   2.23600000000E+03  1608-48-357 
   2.21899951172E+03   2.20900000000E+03  1608-55-340 
   2.20540722656E+03   2.20200000000E+03  1608-60-348 
   2.19850781250E+03   2.20000000000E+03  1608-66-5   
   2.20320458984E+03   2.20300000000E+03  1608-71-1   
   2.20517065430E+03   2.20400000000E+03  1608-71-365 
   2.20464355469E+03   2.19500000000E+03  1714-56-33  
   2.20320556641E+03   2.17800000000E+03  1714-71-29  
   2.20549072266E+03   2.18200000000E+03  1714-71-365 
   2.18846166992E+03   2.16600000000E+03  1715-66-59  
   2.20320556641E+03   2.17800000000E+03  1715-71-29  
   2.20549072266E+03   2.18300000000E+03  1715-71-365 
   2.18824511719E+03   2.16600000000E+03  1716-66-59  
   2.20196728516E+03   2.17700000000E+03  1716-71-29  
   2.20427832031E+03   2.18100000000E+03  1716-71-365 
   2.20206835938E+03   2.17700000000E+03  1717-71-32  
   2.20429296875E+03   2.18100000000E+03  1717-71-365 
   2.20255224609E+03   2.18000000000E+03  1689-71-29  
   2.20488281250E+03   2.18300000000E+03  1689-71-365 
   2.18951879883E+03   2.17000000000E+03  1696-66-59  
   2.20255224609E+03   2.18000000000E+03  1696-71-29  
   2.20488281250E+03   2.18300000000E+03  1696-71-365 
   2.36118823242E+03   2.36500000000E+03  1673-2-274  
   2.35456884766E+03   2.35600000000E+03  1673-8-57   
   2.34862670898E+03   2.34100000000E+03  1673-12-59  
   2.33853295898E+03   2.33100000000E+03  1673-17-87  
   2.32205297852E+03   2.32400000000E+03  1673-22-79  
   2.25408251953E+03   2.25800000000E+03  1673-42-363 
   2.23370019531E+03   2.23400000000E+03  1673-48-357 
   2.20864331055E+03   2.19500000000E+03  1673-56-24  
   2.35294677734E+03   2.37000000000E+03  1723-1-32   
   2.34037231445E+03   2.33100000000E+03  1723-12-59  
   2.33070092773E+03   2.31900000000E+03  1723-17-87  
   2.31520507812E+03   2.30600000000E+03  1723-22-80  
   2.24869433594E+03   2.25000000000E+03  1723-42-363 
   2.22811254883E+03   2.23100000000E+03  1723-48-357 
   2.20452856445E+03   2.19500000000E+03  1723-56-24  
   2.18871557617E+03   2.17400000000E+03  1723-60-348 
   2.18807739258E+03   2.16900000000E+03  1723-66-59  
   2.20172290039E+03   2.18000000000E+03  1723-71-32  
   2.20395507812E+03   2.18500000000E+03  1723-71-365 
   2.34968774414E+03   2.34600000000E+03  1724-1-365  
   2.33705810547E+03   2.32700000000E+03  1724-12-59  
   2.32745507812E+03   2.31700000000E+03  1724-17-82  
   2.31234008789E+03   2.30400000000E+03  1724-22-80  
   2.24735302734E+03   2.24700000000E+03  1724-42-363 
   2.22843115234E+03   2.23000000000E+03  1724-48-357 
   2.20544824219E+03   2.19600000000E+03  1724-56-20  
   2.19032641602E+03   2.18000000000E+03  1724-60-348 
   2.18786889648E+03   2.17500000000E+03  1724-66-59  
   2.19982080078E+03   2.18200000000E+03  1724-71-56  
   2.20191577148E+03   2.18600000000E+03  1724-71-365 
   2.35345263672E+03   2.34500000000E+03  1694-17-82  
   2.33362890625E+03   2.33200000000E+03  1694-22-80  
   2.26470678711E+03   2.25800000000E+03  1699-42-363 
   2.23822509766E+03   2.22700000000E+03  1699-48-357 
   2.21195263672E+03   2.17700000000E+03  1699-55-356 
   2.18957177734E+03   2.14600000000E+03  1699-60-349 
   2.20691625977E+03   2.16100000000E+03  1699-66-56  
   2.22180444336E+03   2.17700000000E+03  1699-71-32  
   2.22434497070E+03   2.18500000000E+03  1699-71-365 
   2.36772802734E+03   2.36800000000E+03  1695-7-158  
   2.26190429688E+03   2.26300000000E+03  1695-42-363 
   2.23657861328E+03   2.23400000000E+03  1695-48-357 
   2.20951489258E+03   2.18500000000E+03  1695-56-24  
   2.18951098633E+03   2.19200000000E+03  1695-60-336 
   2.20301904297E+03   2.16800000000E+03  1695-66-56  
   2.21845288086E+03   2.18400000000E+03  1695-71-56  
   2.22074536133E+03   2.19000000000E+03  1695-71-365 
   2.36606591797E+03   2.37200000000E+03  1658-2-217  
   2.35968530273E+03   2.36700000000E+03  1658-8-58   
   2.35325024414E+03   2.35200000000E+03  1658-12-59  
   2.34218530273E+03   2.33800000000E+03  1658-17-87  
   2.32516210938E+03   2.32800000000E+03  1658-22-81  
   2.26002734375E+03   2.26600000000E+03  1652-42-363 
   2.23775610352E+03   2.24100000000E+03  1652-48-357 
   2.21282714844E+03   2.20200000000E+03  1652-56-24  
   2.19415625000E+03   2.17700000000E+03  1652-60-349 
   2.19932592773E+03   2.17700000000E+03  1652-66-1   
   2.21376660156E+03   2.19200000000E+03  1652-71-76  
   2.21584277344E+03   2.19600000000E+03  1652-71-365 
   2.36506347656E+03   2.37100000000E+03  1633-12-96  
   2.35453198242E+03   2.35600000000E+03  1633-17-89  
   2.26989965820E+03   2.26600000000E+03  1633-42-355 
   2.20107324219E+03   2.15700000000E+03  1713-61-54  
   2.22609619141E+03   2.18300000000E+03  1713-66-56  
   2.24149121094E+03   2.20200000000E+03  1713-71-64  
   2.24322778320E+03   2.20700000000E+03  1713-71-365 
   2.27596484375E+03   2.26900000000E+03  1670-42-357 
   2.34299560547E+03   2.34400000000E+03  1656-22-80  
