"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.86493334961E+03   1.84200000000E+03  1805-71-365 
   1.94137072754E+03   1.93000000000E+03  1702-16-354 
   1.87430883789E+03   1.86700000000E+03  1702-42-352 
   1.87760839844E+03   1.86500000000E+03  1702-48-349 
   1.87951416016E+03   1.86100000000E+03  1702-55-354 
   1.88223266602E+03   1.87300000000E+03  1702-61-31  
   1.84771911621E+03   1.83500000000E+03  1702-65-344 
   1.87836657715E+03   1.86900000000E+03  1702-71-365 
   1.88668786621E+03   1.86500000000E+03  1704-71-365 
   1.88871569824E+03   1.88800000000E+03  1829-71-365 
   1.94350097656E+03   1.93500000000E+03  1710-17-6   
   1.87663769531E+03   1.87400000000E+03  1710-42-352 
   1.87972790527E+03   1.87100000000E+03  1710-48-349 
   1.88150366211E+03   1.86700000000E+03  1710-55-354 
   1.88630236816E+03   1.88200000000E+03  1710-61-31  
   1.84950683594E+03   1.84900000000E+03  1710-65-344 
   1.89692541504E+03   1.89100000000E+03  1710-71-365 
   1.88447521973E+03   1.89900000000E+03  1703-71-365 
   1.97444995117E+03   1.96400000000E+03  1663-12-305 
   1.88068774414E+03   1.87700000000E+03  1663-42-352 
   1.88332849121E+03   1.87300000000E+03  1663-48-349 
   1.88468530273E+03   1.86900000000E+03  1663-55-354 
   1.88865393066E+03   1.88000000000E+03  1663-61-31  
   1.85423730469E+03   1.84400000000E+03  1663-65-338 
   1.90020568848E+03   1.89100000000E+03  1663-71-365 
   1.89806311035E+03   1.88800000000E+03  1667-71-365 
   1.94211499023E+03   1.98000000000E+03  1686-71-365 
   1.96671740723E+03   2.00700000000E+03  1653-71-365 
   1.94281848145E+03   1.98500000000E+03  1634-71-365 
   1.95483605957E+03   1.99700000000E+03  1637-71-365 
   1.92607580566E+03   1.93600000000E+03  1635-71-365 
   1.97082788086E+03   1.95700000000E+03  1584-17-6   
   1.94541577148E+03   1.93400000000E+03  1584-22-38  
   1.92337719727E+03   1.91900000000E+03  1584-27-27  
   1.90792749023E+03   1.89600000000E+03  1584-32-85  
   1.89833593750E+03   1.89300000000E+03  1584-37-34  
   1.90187377930E+03   1.90400000000E+03  1584-42-352 
   1.90243835449E+03   1.89800000000E+03  1584-48-348 
   1.90189331055E+03   1.89100000000E+03  1584-55-354 
   1.90443371582E+03   1.89900000000E+03  1584-60-323 
   1.88351904297E+03   1.89200000000E+03  1584-65-344 
   1.93686560059E+03   1.95800000000E+03  1584-71-365 
   1.93924279785E+03   1.95300000000E+03  1585-71-365 
   1.97193884277E+03   1.97900000000E+03  1592-71-365 
   1.97900573730E+03   1.99200000000E+03  1591-71-365 
   1.95817712402E+03   1.99400000000E+03  1590-71-365 
   1.97431457520E+03   1.96700000000E+03  1650-71-365 
   1.91289929199E+03   1.90200000000E+03  1684-48-275 
   1.89616235352E+03   1.89900000000E+03  1684-66-20  
   1.91289929199E+03   1.90200000000E+03  1685-48-275 
   1.89616235352E+03   1.89600000000E+03  1685-66-20  
   2.00653393555E+03   1.98200000000E+03  1496-21-355 
   1.98605480957E+03   1.97100000000E+03  1496-27-27  
   1.97059777832E+03   1.95900000000E+03  1496-32-85  
   1.96521337891E+03   1.95300000000E+03  1496-36-91  
   1.94643103027E+03   1.93000000000E+03  1496-56-19  
   1.94661718750E+03   1.93200000000E+03  1491-56-19  
   2.04056896973E+03   2.00400000000E+03  1501-16-309 
   1.94920031738E+03   1.94000000000E+03  1497-48-300 
   1.94223498535E+03   1.93100000000E+03  1497-55-318 
   1.93049584961E+03   1.91600000000E+03  1497-60-313 
   1.91792504883E+03   1.89800000000E+03  1497-65-364 
   1.94365563965E+03   1.94100000000E+03  1497-71-350 
   1.94921655273E+03   1.94100000000E+03  1498-48-300 
   1.94228906250E+03   1.93000000000E+03  1498-55-318 
   1.93070812988E+03   1.91700000000E+03  1498-60-313 
   1.91807873535E+03   1.89800000000E+03  1498-65-364 
   1.94233959961E+03   1.94200000000E+03  1498-71-350 
   1.94960388184E+03   1.95700000000E+03  1442-36-1   
   1.94206152344E+03   1.94100000000E+03  1442-42-349 
   1.93815490723E+03   1.93300000000E+03  1442-48-349 
   1.93201293945E+03   1.92300000000E+03  1442-55-353 
   1.91755834961E+03   1.90700000000E+03  1442-61-21  
   2.04603247070E+03   2.02100000000E+03  1473-10-213 
   1.99124377441E+03   1.99100000000E+03  1407-22-38  
   1.96463305664E+03   1.95700000000E+03  1407-42-349 
   1.95727917480E+03   1.94900000000E+03  1407-48-349 
   1.94783337402E+03   1.93700000000E+03  1407-55-353 
   1.92379101562E+03   1.91600000000E+03  1407-61-21  
   1.91512780762E+03   1.90000000000E+03  1407-66-34  
   1.95699377441E+03   1.99000000000E+03  1407-71-365 
   1.95515124512E+03   1.99300000000E+03  1412-71-365 
   1.96769299316E+03   1.97400000000E+03  1393-38-335 
   1.95785681152E+03   1.95700000000E+03  1393-42-349 
   1.95347338867E+03   1.95000000000E+03  1393-48-349 
   1.94333715820E+03   1.93800000000E+03  1393-55-353 
   1.98073095703E+03   2.03400000000E+03  1393-71-365 
   1.97765649414E+03   1.98800000000E+03  1376-36-78  
   1.96296240234E+03   1.95700000000E+03  1376-48-349 
   1.92641577148E+03   1.92100000000E+03  1376-61-21  
   1.91857397461E+03   1.90500000000E+03  1376-66-34  
   1.95875573730E+03   1.99000000000E+03  1376-71-56  
   1.97892749023E+03   2.01900000000E+03  1376-71-365 
   1.96808569336E+03   1.99500000000E+03  1361-71-362 
   1.96808569336E+03   1.99500000000E+03  1362-71-362 
   2.03962548828E+03   2.02500000000E+03  1421-71-362 
   1.91362634277E+03   1.90000000000E+03  1403-66-34  
   1.95702429199E+03   1.99700000000E+03  1403-71-56  
   1.97820397949E+03   2.03100000000E+03  1403-71-365 
   2.02851940918E+03   2.04400000000E+03  1388-71-362 
   2.02632031250E+03   2.00100000000E+03  1364-17-12  
   1.97877197266E+03   1.98000000000E+03  1364-38-335 
   1.96665307617E+03   1.96100000000E+03  1364-42-349 
   1.95138256836E+03   1.94200000000E+03  1364-55-353 
   1.91631201172E+03   1.90400000000E+03  1364-66-34  
   2.05441430664E+03   2.05400000000E+03  1364-71-365 
   2.02716467285E+03   2.00600000000E+03  1365-17-12  
   2.00258422852E+03   1.99900000000E+03  1365-22-6   
   1.98577294922E+03   1.99200000000E+03  1365-27-27  
   1.97580297852E+03   1.98600000000E+03  1365-32-85  
   1.97289050293E+03   1.98300000000E+03  1365-37-17  
   1.96623522949E+03   1.96500000000E+03  1365-42-349 
   1.96248315430E+03   1.95900000000E+03  1365-48-349 
   1.95314428711E+03   1.94800000000E+03  1365-55-353 
   1.93399121094E+03   1.92500000000E+03  1365-60-364 
   1.92167187500E+03   1.90700000000E+03  1365-66-1   
   2.00606701660E+03   2.04500000000E+03  1365-71-365 
   2.06267309570E+03   2.05400000000E+03  1335-71-362 
   1.98485778809E+03   1.98700000000E+03  1313-36-114 
   1.98108422852E+03   1.97400000000E+03  1313-42-349 
   1.97620654297E+03   1.96600000000E+03  1313-48-349 
   1.96461279297E+03   1.95300000000E+03  1313-55-353 
   1.93905102539E+03   1.92200000000E+03  1313-61-21  
   1.92956274414E+03   1.90600000000E+03  1313-66-13  
   2.04675097656E+03   2.02200000000E+03  1266-17-12  
   1.99988305664E+03   2.00300000000E+03  1266-38-335 
   1.99182360840E+03   1.98700000000E+03  1266-42-349 
   1.98658862305E+03   1.98000000000E+03  1266-48-349 
   1.97442504883E+03   1.96700000000E+03  1266-56-3   
   1.95156665039E+03   1.93800000000E+03  1266-61-21  
   1.94025598145E+03   1.92200000000E+03  1266-66-12  
   1.98818420410E+03   2.00000000000E+03  1266-71-56  
   2.02730407715E+03   2.05000000000E+03  1266-71-365 
   2.01395324707E+03   2.05000000000E+03  1258-71-362 
   2.04574145508E+03   2.01500000000E+03  1265-17-12  
   2.00072998047E+03   2.00300000000E+03  1265-38-335 
   1.99159802246E+03   1.98200000000E+03  1265-42-349 
   1.98637854004E+03   1.97500000000E+03  1265-48-349 
   1.97284411621E+03   1.96100000000E+03  1265-55-353 
   1.93705090332E+03   1.91700000000E+03  1265-66-34  
   1.98604211426E+03   1.99800000000E+03  1265-71-56  
   2.01237036133E+03   2.04000000000E+03  1265-71-365 
   2.04131774902E+03   2.02100000000E+03  1336-17-12  
   1.98634997559E+03   1.98800000000E+03  1336-38-335 
   1.97469885254E+03   1.97400000000E+03  1336-42-349 
   1.97099035645E+03   1.96500000000E+03  1336-48-349 
   1.95912207031E+03   1.95900000000E+03  1336-55-353 
   1.94925036621E+03   1.95500000000E+03  1336-71-40  
   1.97014501953E+03   1.99900000000E+03  1336-71-365 
   1.97332177734E+03   1.96500000000E+03  1337-42-349 
   1.95489196777E+03   1.94700000000E+03  1337-55-353 
   1.91810229492E+03   1.90100000000E+03  1337-66-27  
   2.02942187500E+03   2.03300000000E+03  1337-71-365 
   1.98027844238E+03   1.98900000000E+03  1340-36-38  
   1.97390173340E+03   1.96900000000E+03  1340-42-349 
   1.96874816895E+03   1.96100000000E+03  1340-48-349 
   1.95664208984E+03   1.94800000000E+03  1340-55-353 
   1.92247778320E+03   1.90200000000E+03  1340-66-10  
   1.97078674316E+03   2.01100000000E+03  1340-71-56  
   1.99687792969E+03   2.03300000000E+03  1340-71-365 
   2.00124829102E+03   2.00000000000E+03  1264-38-335 
   1.99164807129E+03   1.98100000000E+03  1264-42-349 
   1.97304809570E+03   1.98200000000E+03  1264-71-70  
   1.99687097168E+03   2.01800000000E+03  1264-71-365 
   1.93903637695E+03   1.91600000000E+03  1257-66-33  
   1.96462438965E+03   1.95900000000E+03  1257-71-56  
   1.98304541016E+03   1.99400000000E+03  1257-71-365 
   1.97979309082E+03   1.96600000000E+03  1371-56-31  
   1.95307421875E+03   1.93700000000E+03  1371-66-56  
   1.95312500000E+03   1.93400000000E+03  1371-71-50  
   1.95686950684E+03   1.94000000000E+03  1371-71-365 
   2.01046105957E+03   2.01500000000E+03  1370-34-198 
   1.98207116699E+03   1.97400000000E+03  1370-56-31  
   1.95576989746E+03   1.95100000000E+03  1370-66-56  
   1.95355004883E+03   1.94300000000E+03  1370-71-50  
   1.95622509766E+03   1.94500000000E+03  1370-71-365 
   2.30408984375E+03   2.29500000000E+03  1849-12-32  
   2.29487744141E+03   2.28200000000E+03  1849-17-34  
   2.28197534180E+03   2.27600000000E+03  1849-22-1   
   2.22196191406E+03   2.21800000000E+03  1847-48-362 
   2.20488989258E+03   2.19700000000E+03  1847-56-34  
   2.19071826172E+03   2.18500000000E+03  1847-61-3   
   2.17961914062E+03   2.17800000000E+03  1847-66-1   
   2.18008789062E+03   2.17700000000E+03  1847-71-56  
   2.18088354492E+03   2.17900000000E+03  1847-71-365 
   2.30295507812E+03   2.29500000000E+03  1742-1-365  
   2.30420263672E+03   2.29400000000E+03  1741-1-365  
   2.30609667969E+03   2.33300000000E+03  1766-1-365  
   2.20717285156E+03   2.19400000000E+03  1848-56-34  
   2.17592700195E+03   2.17600000000E+03  1848-65-336 
   2.17158911133E+03   2.17200000000E+03  1848-71-365 
   2.28161376953E+03   2.29200000000E+03  1901-2-36   
   2.27829418945E+03   2.28400000000E+03  1912-1-365  
   2.27732690430E+03   2.28300000000E+03  1929-1-365  
   2.27924023438E+03   2.28200000000E+03  1902-1-365  
   2.16335424805E+03   2.16800000000E+03  1872-71-68  
   2.16325610352E+03   2.16900000000E+03  1872-71-365 
   2.19987304688E+03   2.18500000000E+03  1871-56-34  
   2.26654565430E+03   2.25000000000E+03  1832-17-37  
   2.25616918945E+03   2.23800000000E+03  1832-22-1   
   2.23945312500E+03   2.22400000000E+03  1832-32-49  
   2.21776123047E+03   2.19800000000E+03  1832-42-362 
   2.21522558594E+03   2.20700000000E+03  1832-48-362 
   2.20229882812E+03   2.18900000000E+03  1832-56-34  
   2.18580541992E+03   2.17900000000E+03  1832-61-3   
   2.16567895508E+03   2.16800000000E+03  1832-71-21  
   2.16518261719E+03   2.16800000000E+03  1832-71-365 
   2.25467016602E+03   2.26300000000E+03  1767-27-40  
   2.22478710938E+03   2.20700000000E+03  1767-42-363 
   2.21147241211E+03   2.19900000000E+03  1767-56-34  
   2.17494506836E+03   2.17100000000E+03  1818-65-336 
   2.16982250977E+03   2.16900000000E+03  1804-71-76  
   2.16980053711E+03   2.16800000000E+03  1804-71-365 
   2.22191455078E+03   2.20300000000E+03  1793-42-362 
   2.22195410156E+03   2.21100000000E+03  1793-48-334 
   2.20939282227E+03   2.19600000000E+03  1793-56-34  
   2.17812402344E+03   2.17900000000E+03  1793-65-336 
   2.17229809570E+03   2.17400000000E+03  1793-71-21  
   2.17210498047E+03   2.17300000000E+03  1793-71-365 
   2.27667114258E+03   2.27800000000E+03  1891-1-365  
   2.26672338867E+03   2.26000000000E+03  1891-11-38  
   2.25517626953E+03   2.23700000000E+03  1891-17-37  
   2.26078442383E+03   2.24200000000E+03  1690-32-32  
   2.25449096680E+03   2.23700000000E+03  1690-34-32  
   2.23723559570E+03   2.21600000000E+03  1690-42-362 
   2.23518359375E+03   2.22200000000E+03  1690-48-362 
   2.22299023438E+03   2.20700000000E+03  1690-56-34  
   2.20542456055E+03   2.18700000000E+03  1690-61-3   
   2.18471020508E+03   2.18500000000E+03  1690-71-21  
   2.18563793945E+03   2.18600000000E+03  1690-71-365 
   2.21897802734E+03   2.20100000000E+03  1697-56-34  
   2.18674218750E+03   2.18400000000E+03  1697-65-336 
   2.18085083008E+03   2.18100000000E+03  1697-71-21  
   2.18112304688E+03   2.18100000000E+03  1697-71-365 
   2.28728808594E+03   2.26200000000E+03  1638-22-30  
   2.27606640625E+03   2.25200000000E+03  1638-27-48  
   2.26991430664E+03   2.24800000000E+03  1638-32-49  
   2.25337988281E+03   2.23100000000E+03  1638-37-49  
   2.24643750000E+03   2.22000000000E+03  1638-42-363 
   2.32128930664E+03   2.31600000000E+03  1642-1-365  
   2.31825585938E+03   2.31000000000E+03  1642-8-48   
   2.32861206055E+03   2.31700000000E+03  1626-1-365  
   2.28620288086E+03   2.28100000000E+03  1625-26-349 
   2.27955737305E+03   2.27400000000E+03  1625-32-49  
   2.25256323242E+03   2.24400000000E+03  1625-42-362 
   2.24671997070E+03   2.24100000000E+03  1625-48-362 
   2.23049340820E+03   2.22600000000E+03  1625-56-34  
   2.21367700195E+03   2.21800000000E+03  1625-61-3   
   2.32987792969E+03   2.33500000000E+03  1508-12-54  
   2.32621435547E+03   2.33400000000E+03  1508-17-33  
   2.31275244141E+03   2.33000000000E+03  1508-22-26  
   2.30211572266E+03   2.33200000000E+03  1508-27-15  
   2.29692578125E+03   2.32100000000E+03  1508-32-49  
   2.27178051758E+03   2.28000000000E+03  1508-43-5   
   2.27278076172E+03   2.29000000000E+03  1508-48-364 
   2.25746191406E+03   2.27500000000E+03  1508-56-34  
   2.23323510742E+03   2.24500000000E+03  1508-61-3   
   2.21047973633E+03   2.24500000000E+03  1508-71-49  
   2.21039550781E+03   2.24900000000E+03  1508-71-365 
   2.28446533203E+03   2.28300000000E+03  1479-43-5   
   2.29013378906E+03   2.29500000000E+03  1479-48-364 
   2.27401123047E+03   2.28000000000E+03  1479-56-34  
   2.24418579102E+03   2.24700000000E+03  1479-60-363 
   2.22034594727E+03   2.24900000000E+03  1479-71-70  
   2.22012939453E+03   2.25100000000E+03  1479-71-365 
   2.28938183594E+03   2.28900000000E+03  1462-42-364 
   2.29687402344E+03   2.29300000000E+03  1462-48-334 
   2.28017089844E+03   2.27900000000E+03  1462-56-16  
   2.35428930664E+03   2.35700000000E+03  1468-1-365  
   2.34397485352E+03   2.34600000000E+03  1471-11-278 
   2.34311547852E+03   2.34400000000E+03  1471-17-33  
   2.32640771484E+03   2.33900000000E+03  1471-22-26  
   2.31703295898E+03   2.33300000000E+03  1471-26-349 
   2.28564355469E+03   2.28400000000E+03  1471-43-5   
   2.29212109375E+03   2.29600000000E+03  1471-48-364 
   2.23091186523E+03   2.24100000000E+03  1471-65-336 
   2.22273535156E+03   2.24800000000E+03  1471-71-70  
   2.22277343750E+03   2.25000000000E+03  1471-71-365 
   2.34873999023E+03   2.34800000000E+03  1461-12-54  
   2.34415356445E+03   2.34000000000E+03  1461-17-44  
   2.33188452148E+03   2.33000000000E+03  1461-22-30  
   2.31877685547E+03   2.31900000000E+03  1461-27-59  
   2.28857666016E+03   2.29500000000E+03  1461-42-363 
   2.28820068359E+03   2.31100000000E+03  1461-48-336 
   2.27069921875E+03   2.29900000000E+03  1461-56-34  
   2.24741210938E+03   2.27100000000E+03  1461-60-363 
   2.23137988281E+03   2.27400000000E+03  1461-66-59  
   2.22537011719E+03   2.28300000000E+03  1461-71-70  
   2.22486523438E+03   2.28700000000E+03  1461-71-365 
   2.30807031250E+03   2.29200000000E+03  1387-42-362 
   2.31720996094E+03   2.31000000000E+03  1387-49-2   
   2.29701196289E+03   2.28000000000E+03  1387-56-33  
   2.25996679688E+03   2.24400000000E+03  1387-60-363 
   2.24080615234E+03   2.24000000000E+03  1387-66-59  
   2.23350781250E+03   2.25200000000E+03  1387-71-70  
   2.23273437500E+03   2.25600000000E+03  1387-71-365 
   2.36227612305E+03   2.36800000000E+03  1391-17-41  
   2.35037109375E+03   2.35800000000E+03  1391-22-31  
   2.30601586914E+03   2.31000000000E+03  1391-42-362 
   2.31105371094E+03   2.31400000000E+03  1391-48-338 
   2.29271240234E+03   2.28100000000E+03  1391-56-16  
   2.26166699219E+03   2.26000000000E+03  1391-61-59  
   2.24485083008E+03   2.27700000000E+03  1391-66-27  
   2.23746044922E+03   2.26300000000E+03  1391-71-56  
   2.36261352539E+03   2.36900000000E+03  1386-17-41  
   2.35068847656E+03   2.35800000000E+03  1386-22-31  
   2.30633325195E+03   2.29200000000E+03  1386-42-362 
   2.31165209961E+03   2.29800000000E+03  1386-48-337 
   2.29321118164E+03   2.29600000000E+03  1386-56-16  
   2.31211547852E+03   2.30200000000E+03  1398-48-335 
   2.36959375000E+03   2.37300000000E+03  1401-2-1    
   2.35808105469E+03   2.35800000000E+03  1401-12-53  
   2.36228051758E+03   2.36200000000E+03  1401-17-60  
   2.34463745117E+03   2.35300000000E+03  1401-22-26  
   2.35914575195E+03   2.35800000000E+03  1427-17-39  
   2.34103564453E+03   2.35000000000E+03  1427-22-31  
   2.30143505859E+03   2.29300000000E+03  1427-42-362 
   2.31149584961E+03   2.30500000000E+03  1427-48-364 
   2.29289550781E+03   2.28500000000E+03  1427-56-33  
   2.31197802734E+03   2.28500000000E+03  1378-42-364 
   2.36993017578E+03   2.37600000000E+03  1400-1-32   
   2.35843627930E+03   2.36100000000E+03  1400-12-53  
   2.36255322266E+03   2.36400000000E+03  1400-17-60  
   2.34492626953E+03   2.35500000000E+03  1400-22-26  
   2.33839160156E+03   2.34900000000E+03  1400-27-48  
   2.31074755859E+03   2.31000000000E+03  1400-36-3   
   2.30450683594E+03   2.29200000000E+03  1400-43-5   
   2.31600976562E+03   2.30700000000E+03  1400-48-364 
   2.29630126953E+03   2.28400000000E+03  1400-56-33  
   2.25881933594E+03   2.24800000000E+03  1400-60-363 
   2.23222192383E+03   2.25900000000E+03  1400-71-365 
   2.36505566406E+03   2.36000000000E+03  1405-7-308  
   2.36079150391E+03   2.35900000000E+03  1405-10-34  
   2.30571240234E+03   2.28700000000E+03  1405-43-5   
   2.31696484375E+03   2.30100000000E+03  1405-48-364 
   2.29709985352E+03   2.27800000000E+03  1405-56-33  
   2.24057592773E+03   2.23500000000E+03  1405-66-13  
   2.23336694336E+03   2.25200000000E+03  1405-71-365 
   2.37940014648E+03   2.35700000000E+03  1349-17-41  
   2.35961108398E+03   2.34500000000E+03  1349-22-30  
   2.38745458984E+03   2.38100000000E+03  1329-1-274  
   2.38280712891E+03   2.36800000000E+03  1329-17-41  
   2.36305078125E+03   2.35700000000E+03  1329-22-31  
   2.32518969727E+03   2.28500000000E+03  1329-42-364 
   2.31691796875E+03   2.27500000000E+03  1329-56-16  
   2.25088500977E+03   2.24500000000E+03  1329-66-26  
   2.39164355469E+03   2.40700000000E+03  1282-1-277  
   2.39251074219E+03   2.38700000000E+03  1283-1-309  
   2.38941967773E+03   2.37900000000E+03  1283-6-340  
   2.38111059570E+03   2.37200000000E+03  1283-11-350 
   2.38710766602E+03   2.36900000000E+03  1283-16-301 
   2.36925878906E+03   2.36100000000E+03  1283-22-30  
   2.36342285156E+03   2.35200000000E+03  1283-27-10  
   2.33229785156E+03   2.31200000000E+03  1283-35-345 
   2.38892309570E+03   2.37600000000E+03  1274-6-288  
   2.38125097656E+03   2.36900000000E+03  1274-12-54  
   2.38685815430E+03   2.37300000000E+03  1274-17-41  
   2.36902050781E+03   2.36000000000E+03  1274-22-30  
   2.31421362305E+03   2.28500000000E+03  1356-43-1   
   2.23730444336E+03   2.24100000000E+03  1347-66-49  
   2.30272558594E+03   2.28100000000E+03  1345-55-350 
   2.25643774414E+03   2.24400000000E+03  1345-61-33  
   2.23753247070E+03   2.24100000000E+03  1345-66-49  
   2.23175244141E+03   2.25200000000E+03  1345-71-68  
   2.23154492188E+03   2.25700000000E+03  1345-71-365 
   2.37658642578E+03   2.36900000000E+03  1321-12-57  
   2.37862866211E+03   2.37400000000E+03  1321-17-41  
   2.36337548828E+03   2.36100000000E+03  1321-22-27  
   2.35579931641E+03   2.35400000000E+03  1321-27-51  
   2.30439233398E+03   2.27100000000E+03  1360-56-34  
   2.26000634766E+03   2.24000000000E+03  1360-60-362 
   2.24115234375E+03   2.22900000000E+03  1360-65-348 
   2.23583398438E+03   2.24300000000E+03  1360-71-48  
   2.23583496094E+03   2.24800000000E+03  1360-71-365 
   2.38662231445E+03   2.38600000000E+03  1328-1-277  
   2.38058593750E+03   2.37700000000E+03  1328-6-295  
   2.37821215820E+03   2.36400000000E+03  1306-11-41  
   2.38071655273E+03   2.36800000000E+03  1306-17-41  
   2.36338647461E+03   2.35600000000E+03  1306-22-27  
   2.31990454102E+03   2.28600000000E+03  1306-43-5   
   2.33219189453E+03   2.30400000000E+03  1306-48-364 
   2.30518676758E+03   2.27200000000E+03  1306-56-33  
   2.25265844727E+03   2.23800000000E+03  1306-60-363 
   2.23455029297E+03   2.23400000000E+03  1306-66-6   
   2.22912597656E+03   2.24600000000E+03  1306-71-60  
   2.23022534180E+03   2.25200000000E+03  1306-71-365 
   2.38752954102E+03   2.38600000000E+03  1307-1-274  
   2.37821411133E+03   2.36900000000E+03  1307-11-41  
   2.38111962891E+03   2.37500000000E+03  1307-17-41  
   2.36263330078E+03   2.36200000000E+03  1307-22-27  
   2.35843603516E+03   2.35000000000E+03  1307-26-349 
   2.33355029297E+03   2.30900000000E+03  1307-48-364 
   2.30905688477E+03   2.27900000000E+03  1307-56-33  
   2.23614257812E+03   2.25300000000E+03  1307-71-60  
   2.23686791992E+03   2.25800000000E+03  1307-71-365 
   2.38879858398E+03   2.38100000000E+03  1304-1-274  
   2.37961718750E+03   2.36500000000E+03  1304-11-41  
   2.38263769531E+03   2.37000000000E+03  1304-17-32  
   2.36439355469E+03   2.35400000000E+03  1304-22-27  
   2.35978369141E+03   2.34000000000E+03  1304-26-302 
   2.33550537109E+03   2.30100000000E+03  1304-48-364 
   2.31063525391E+03   2.27000000000E+03  1304-56-33  
   2.26074462891E+03   2.23500000000E+03  1304-60-356 
   2.23700024414E+03   2.24400000000E+03  1304-71-60  
   2.37985058594E+03   2.37300000000E+03  1281-12-54  
   2.38549804688E+03   2.37700000000E+03  1281-17-41  
   2.36762207031E+03   2.36500000000E+03  1281-22-30  
   2.35317456055E+03   2.34300000000E+03  1281-32-50  
   2.32436621094E+03   2.31400000000E+03  1281-37-49  
   2.39003442383E+03   2.38900000000E+03  1292-1-274  
   2.38365087891E+03   2.37600000000E+03  1292-17-46  
   2.36623608398E+03   2.36300000000E+03  1292-22-27  
   2.36180297852E+03   2.35100000000E+03  1292-26-349 
   2.32261816406E+03   2.29100000000E+03  1292-43-5   
   2.33768457031E+03   2.31100000000E+03  1292-48-364 
   2.39301171875E+03   2.39200000000E+03  1272-1-60   
   2.38562084961E+03   2.37400000000E+03  1272-7-176  
   2.26199584961E+03   2.24500000000E+03  1272-60-363 
   2.24643188477E+03   2.24100000000E+03  1272-65-348 
   2.23944775391E+03   2.25800000000E+03  1272-71-365 
   2.32111694336E+03   2.29200000000E+03  1298-42-362 
   2.30556884766E+03   2.27900000000E+03  1298-56-10  
   2.25009106445E+03   2.24400000000E+03  1298-60-363 
   2.23355224609E+03   2.24000000000E+03  1298-66-13  
   2.22572534180E+03   2.25700000000E+03  1298-71-365 
   2.30466796875E+03   2.28000000000E+03  1299-56-10  
   2.22541259766E+03   2.24000000000E+03  1299-66-13  
   2.22028466797E+03   2.25500000000E+03  1299-71-365 
   2.32180419922E+03   2.28300000000E+03  1294-43-5   
   2.33456689453E+03   2.30200000000E+03  1294-48-364 
   2.30693017578E+03   2.27200000000E+03  1294-56-10  
   2.24505615234E+03   2.23700000000E+03  1294-60-363 
   2.22888671875E+03   2.23300000000E+03  1294-66-13  
   2.22319702148E+03   2.25100000000E+03  1294-71-365 
   2.22247021484E+03   2.24900000000E+03  1296-71-60  
   2.30696020508E+03   2.28100000000E+03  1288-56-10  
   2.22768676758E+03   2.24200000000E+03  1288-66-13  
   2.21837231445E+03   2.25100000000E+03  1288-71-41  
   2.22180908203E+03   2.25700000000E+03  1288-71-365 
   2.24698901367E+03   2.24400000000E+03  1285-60-361 
   2.22285473633E+03   2.25700000000E+03  1285-71-365 
   2.24474975586E+03   2.24300000000E+03  1291-60-361 
   2.22090820312E+03   2.25700000000E+03  1291-71-365 
   2.24518017578E+03   2.24500000000E+03  1287-60-361 
   2.22127319336E+03   2.25800000000E+03  1287-71-365 
   2.24266137695E+03   2.34200000000E+03  1342-71-62  
   2.24169824219E+03   2.34100000000E+03  1342-71-365 
   2.37576269531E+03   2.37600000000E+03  1346-11-40  
   2.37472216797E+03   2.37600000000E+03  1346-17-44  
   2.36232910156E+03   2.36400000000E+03  1346-22-27  
   2.35117602539E+03   2.35700000000E+03  1346-27-59  
   2.34216406250E+03   2.35700000000E+03  1346-32-50  
   2.31737939453E+03   2.29800000000E+03  1346-42-362 
   2.32631323242E+03   2.31300000000E+03  1346-48-357 
   2.30356982422E+03   2.28500000000E+03  1346-56-32  
   2.26445678711E+03   2.30200000000E+03  1346-60-363 
   2.23791625977E+03   2.26200000000E+03  1346-71-62  
   2.23713134766E+03   2.26800000000E+03  1346-71-365 
   2.23844287109E+03   2.31000000000E+03  1351-71-62  
   2.23761059570E+03   2.31000000000E+03  1351-71-365 
   2.38215991211E+03   2.38200000000E+03  1305-12-57  
   2.38168090820E+03   2.38400000000E+03  1305-17-46  
   2.36946362305E+03   2.36600000000E+03  1305-22-27  
   2.32202050781E+03   2.29400000000E+03  1305-42-362 
   2.33353222656E+03   2.31200000000E+03  1305-48-357 
   2.30800634766E+03   2.28500000000E+03  1305-55-357 
   2.25900390625E+03   2.25100000000E+03  1305-60-342 
   2.24280151367E+03   2.24800000000E+03  1305-66-59  
   2.23242016602E+03   2.25500000000E+03  1305-71-20  
   2.23295727539E+03   2.26100000000E+03  1305-71-365 
   2.39534814453E+03   2.41900000000E+03  1286-1-91   
   2.24794604492E+03   2.24600000000E+03  1284-60-361 
   2.23303833008E+03   2.24000000000E+03  1284-65-356 
   2.22398413086E+03   2.25800000000E+03  1284-71-365 
   2.32609814453E+03   2.29400000000E+03  1271-42-362 
   2.31170312500E+03   2.28400000000E+03  1271-56-10  
   2.25569799805E+03   2.25000000000E+03  1271-60-363 
   2.24113793945E+03   2.24400000000E+03  1271-66-13  
   2.22893530273E+03   2.25500000000E+03  1271-71-62  
   2.23059765625E+03   2.25900000000E+03  1271-71-365 
   2.30532421875E+03   2.28200000000E+03  1293-56-10  
